"extra_lon [mm]","Sub_xoff [mm]","Freq [GHz]","re(S(1 2)) []","im(S(1 2)) []"
0,1.6,7.40300751879699,-0.104564317130901,-0.910483074191836
0,1.6,7.40601503759398,-0.111561879111905,-0.90977069155661
0,1.6,7.40902255639098,-0.118546449512307,-0.909004625388061
0,1.6,7.41203007518797,-0.125517654715587,-0.908185099523624
0,1.6,7.41503759398496,-0.132475123605219,-0.907312339769277
0,1.6,7.41804511278195,-0.139418488257303,-0.906386573472904
0,1.6,7.42105263157895,-0.146347384479225,-0.905408029125965
0,1.6,7.42406015037594,-0.153261449467694,-0.904376937810027
0,1.6,7.42706766917293,-0.160160324771031,-0.903293531307568
0,1.6,7.43007518796992,-0.167043653935297,-0.902158043555557
0,1.6,7.43308270676692,-0.173911083829952,-0.900970709780038
0,1.6,7.43609022556391,-0.18076226419181,-0.899731766747131
0,1.6,7.4390977443609,-0.187596846778361,-0.898441453335941
0,1.6,7.4421052631579,-0.194414487893771,-0.897100008756274
0,1.6,7.44511278195489,-0.201214845742822,-0.895707674350146
0,1.6,7.44812030075188,-0.207997580909691,-0.894264693240047
0,1.6,7.45112781954887,-0.214762357983079,-0.892771309150526
0,1.6,7.45413533834586,-0.22150884324234,-0.891227768041433
0,1.6,7.45714285714286,-0.228236706842657,-0.889634316478878
0,1.6,7.46015037593985,-0.234945621464617,-0.887991202600315
0,1.6,7.46315789473684,-0.241635261974331,-0.886298676360719
0,1.6,7.46616541353383,-0.24830530682893,-0.884556988430531
0,1.6,7.46917293233083,-0.25495543708024,-0.882766390930858
0,1.6,7.47218045112782,-0.26158533663196,-0.880927137193228
0,1.6,7.47518796992481,-0.268194692086071,-0.879039481879823
0,1.6,7.4781954887218,-0.274783192636793,-0.877103681029225
0,1.6,7.4812030075188,-0.281350530788558,-0.875119991439405
0,1.6,7.48421052631579,-0.287896401329033,-0.873088671498186
0,1.6,7.48721804511278,-0.294420502159292,-0.871009980447111
0,1.6,7.49022556390977,-0.300922533842655,-0.86888417875503
0,1.6,7.49323308270677,-0.307402199572593,-0.866711528102216
0,1.6,7.49624060150376,-0.313859205641912,-0.864492290948248
0,1.6,7.49924812030075,-0.3202932604679,-0.862226731381003
0,1.6,7.50225563909774,-0.32670407582626,-0.859915113970429
0,1.6,7.50526315789474,-0.333091365962872,-0.857557704550049
0,1.6,7.50827067669173,-0.339454848176953,-0.855154769628614
0,1.6,7.51127819548872,-0.345794241680904,-0.852706577488762
0,1.6,7.51428571428571,-0.352109269039523,-0.850213396748371
0,1.6,7.51729323308271,-0.358399655508502,-0.847675496985065
0,1.6,7.5203007518797,-0.364665128832435,-0.845093148895204
0,1.6,7.52330827067669,-0.370905419605127,-0.842466623917557
0,1.6,7.52631578947368,-0.377120260843097,-0.839796194650074
0,1.6,7.52932330827068,-0.383309388477602,-0.837082134298388
0,1.6,7.53233082706767,-0.389472541104305,-0.834324716917067
0,1.6,7.53533834586466,-0.395609459634841,-0.831524217759298
0,1.6,7.53834586466165,-0.401719888279466,-0.828680912181256
0,1.6,7.54135338345865,-0.407803573168708,-0.825795077116061
0,1.6,7.54436090225564,-0.413860263470947,-0.822866989841804
0,1.6,7.54736842105263,-0.419889711145337,-0.819896928182028
0,1.6,7.55037593984962,-0.425891670277514,-0.816885171270456
0,1.6,7.55338345864662,-0.431865897685266,-0.813831998832386
0,1.6,7.55639097744361,-0.437812153411126,-0.810737690537991
0,1.6,7.5593984962406,-0.443730199130344,-0.807602527907594
0,1.6,7.56240601503759,-0.449619799958698,-0.80442679208331
0,1.6,7.56541353383459,-0.455480722867293,-0.801210765753561
0,1.6,7.56842105263158,-0.461312737869157,-0.797954731655697
0,1.6,7.57142857142857,-0.467115617489557,-0.794658973193199
0,1.6,7.57443609022556,-0.472889136604577,-0.791323774642318
0,1.6,7.57744360902256,-0.478633072853682,-0.787949420567728
0,1.6,7.58045112781955,-0.484347206471003,-0.784536196021779
0,1.6,7.58345864661654,-0.490031319780728,-0.781084387203723
0,1.6,7.58646616541353,-0.495685198151094,-0.77759428013328
0,1.6,7.58947368421053,-0.501308629469037,-0.774066161314958
0,1.6,7.59248120300752,-0.5069014032528,-0.77050031901581
0,1.6,7.59548872180451,-0.5124633127431,-0.766897040218164
0,1.6,7.5984962406015,-0.517994152872059,-0.763256613530889
0,1.6,7.6015037593985,-0.52349372128341,-0.759579327678034
0,1.6,7.60451127819549,-0.528961818470467,-0.755865471231652
0,1.6,7.60751879699248,-0.534398246605385,-0.752115334388405
0,1.6,7.61052631578947,-0.539802810950136,-0.748329206774571
0,1.6,7.61353383458647,-0.54517531900921,-0.744507378714552
0,1.6,7.61654135338346,-0.550515580594512,-0.740650141124988
0,1.6,7.61954887218045,-0.555823408523053,-0.736757784326384
0,1.6,7.62255639097744,-0.561098617141827,-0.732830600454486
0,1.6,7.62556390977444,-0.566341023948728,-0.728868880756857
0,1.6,7.62857142857143,-0.571550448667166,-0.724872917057785
0,1.6,7.63157894736842,-0.576726712970013,-0.720843002282955
0,1.6,7.63458646616541,-0.581869641985385,-0.716779427732802
0,1.6,7.63759398496241,-0.586979062254164,-0.712682486683315
0,1.6,7.6406015037594,-0.592054802859155,-0.708552472365379
0,1.6,7.64360902255639,-0.597096695419145,-0.704389677933334
0,1.6,7.64661654135338,-0.602104574061208,-0.700194396451281
0,1.6,7.64962406015038,-0.607078275068261,-0.695966921536771
0,1.6,7.65263157894737,-0.61201763731509,-0.691707546474615
0,1.6,7.65563909774436,-0.616922501346698,-0.687416566044397
0,1.6,7.65864661654135,-0.621792710989096,-0.683094273227813
0,1.6,7.66165413533835,-0.626628111448408,-0.678740963050505
0,1.6,7.66466165413534,-0.631428551112684,-0.6743569288111
0,1.6,7.66766917293233,-0.636193880107845,-0.669942465076984
0,1.6,7.67067669172932,-0.640923950977881,-0.665497866218356
0,1.6,7.67368421052632,-0.645618618551413,-0.661023426645539
0,1.6,7.67669172932331,-0.650277740025361,-0.656519440601379
0,1.6,7.6796992481203,-0.654901174901739,-0.651986202223709
0,1.6,7.68270676691729,-0.6594887846939,-0.647424006219907
0,1.6,7.68571428571429,-0.664040433588982,-0.642833146251193
0,1.6,7.68872180451128,-0.668555987488886,-0.638213917199002
0,1.6,7.69172932330827,-0.673035314884974,-0.633566612993387
0,1.6,7.69473684210526,-0.677478286582966,-0.628891527222407
0,1.6,7.69774436090226,-0.681884775165383,-0.624188954478759
0,1.6,7.70075187969925,-0.686254655834729,-0.619459188131454
0,1.6,7.70375939849624,-0.690587805946362,-0.61470252147841
0,1.6,7.70676691729323,-0.694884104736277,-0.609919248451399
0,1.6,7.70977443609023,-0.699143434055972,-0.605109661536832
0,1.6,7.71278195488722,-0.703365677474386,-0.600274054257935
0,1.6,7.71578947368421,-0.707550721156794,-0.595412718564661
0,1.6,7.7187969924812,-0.711698453081717,-0.590525947084304
0,1.6,7.7218045112782,-0.715808763489395,-0.585614031719604
0,1.6,7.72481203007519,-0.719881544958427,-0.580677263312834
0,1.6,7.72781954887218,-0.723916691795622,-0.575715933494889
0,1.6,7.73082706766917,-0.727914100693789,-0.570730332535292
0,1.6,7.73383458646617,-0.731873670247847,-0.56572075082701
0,1.6,7.73684210526316,-0.735795301319019,-0.56068747756829
0,1.6,7.73984962406015,-0.739678896759985,-0.55563080160149
0,1.6,7.74285714285714,-0.743524361605954,-0.550551010617536
0,1.6,7.74586466165414,-0.747331602560597,-0.545448392988159
0,1.6,7.74887218045113,-0.751100528898235,-0.540323234192488
0,1.6,7.75187969924812,-0.754831051452899,-0.535175820597814
0,1.6,7.75488721804511,-0.758523083423541,-0.530006436116986
0,1.6,7.7578947368421,-0.762176539664838,-0.524815364938173
0,1.6,7.7609022556391,-0.765791337243192,-0.519602889042003
0,1.6,7.76390977443609,-0.769367395164004,-0.514369289078829
0,1.6,7.76691729323308,-0.772904634160999,-0.509114845192335
0,1.6,7.76992481203007,-0.776402977211375,-0.503839834296635
0,1.6,7.77293233082707,-0.779862348840666,-0.498544533129385
0,1.6,7.77593984962406,-0.783282675623759,-0.493229215496541
0,1.6,7.77894736842105,-0.786663886034417,-0.487894152535146
0,1.6,7.78195488721805,-0.790005910206523,-0.482539613602911
0,1.6,7.78496240601504,-0.793308680019812,-0.477165865296525
0,1.6,7.78796992481203,-0.796572129265058,-0.471773169908159
0,1.6,7.79097744360902,-0.799796193315896,-0.466361786528842
0,1.6,7.79398496240602,-0.802980809170178,-0.460931970052185
0,1.6,7.79699248120301,-0.806125915358037,-0.455483970734632
0,1.6,7.8,-0.809231451952215,-0.450018033003483
0,1.6,7.80300751879699,-0.81229736052836,-0.444534393999318
0,1.6,7.80601503759398,-0.815323583782085,-0.439033284875413
0,1.6,7.80902255639098,-0.818310065802429,-0.433514926286344
0,1.6,7.81203007518797,-0.82125675165597,-0.427979529005411
0,1.6,7.81503759398496,-0.824163587245577,-0.422427291802557
0,1.6,7.81804511278196,-0.827030519234874,-0.416858397645103
0,1.6,7.82105263157895,-0.829857494572277,-0.411273012807245
0,1.6,7.82406015037594,-0.832644460392254,-0.405671280542801
0,1.6,7.82706766917293,-0.835391363419171,-0.400053317973402
0,1.6,7.83007518796992,-0.838098149417869,-0.394419210238043
0,1.6,7.83308270676692,-0.840764762631058,-0.388769000436958
0,1.6,7.83609022556391,-0.843391144752267,-0.38310268002855
0,1.6,7.8390977443609,-0.845977233668559,-0.377420175314119
0,1.6,7.84210526315789,-0.848522961875269,-0.371721326356746
0,1.6,7.84511278195489,-0.851028254072415,-0.366005862480978
0,1.6,7.84812030075188,-0.853493024027325,-0.360273363341895
0,1.6,7.85112781954887,-0.855917169917379,-0.354523205744119
0,1.6,7.85413533834586,-0.85830056752795,-0.348754487810373
0,1.6,7.85714285714286,-0.860643060107728,-0.342965909064511
0,1.6,7.86015037593985,-0.862944442503567,-0.337155591868282
0,1.6,7.86315789473684,-0.8652044357189,-0.331320789938125
0,1.6,7.86616541353383,-0.86742264421604,-0.325457403935189
0,1.6,7.86917293233083,-0.869598480690032,-0.319559134265573
0,1.6,7.87218045112782,-0.871731024923439,-0.313615894847296
0,1.6,7.87518796992481,-0.873818738339677,-0.307610639704181
0,1.6,7.8781954887218,-0.875858826285991,-0.301512342179785
0,1.6,7.8812030075188,-0.877845609934029,-0.295258326096499
0,1.6,7.88421052631579,-0.879765490287137,-0.288700754335065
0,1.6,7.88721804511278,-0.881575745839787,-0.281389026984356
0,1.6,7.89022556390977,-0.883038055516601,-0.27098787367962
0,1.6,7.89323308270677,-0.864936369904111,-0.464007037455977
0,1.6,7.89624060150376,-0.888164158461662,-0.276354832953377
0,1.6,7.89924812030075,-0.889662763486947,-0.266482869931128
0,1.6,7.90225563909774,-0.891300347141597,-0.259231863333453
0,1.6,7.90526315789474,-0.892948024447124,-0.252651672436379
0,1.6,7.90827067669173,-0.894576502116332,-0.246339057651536
0,1.6,7.91127819548872,-0.896175502887752,-0.240157858093291
0,1.6,7.91428571428571,-0.897740498874065,-0.234049394272146
0,1.6,7.91729323308271,-0.89926918997705,-0.227984301725472
0,1.6,7.9203007518797,-0.900760288678847,-0.221946324334063
0,1.6,7.92330827067669,-0.902213022141025,-0.215925786502992
0,1.6,7.92631578947368,-0.903626902364185,-0.20991661459752
0,1.6,7.92932330827068,-0.905001609573639,-0.203914840560117
0,1.6,7.93233082706767,-0.906336928837539,-0.197917794360556
0,1.6,7.93533834586466,-0.907632713605325,-0.19192364178872
0,1.6,7.93834586466165,-0.908888863770987,-0.18593110710776
0,1.6,7.94135338345865,-0.910105311585086,-0.17993929766186
0,1.6,7.94436090225564,-0.911282012796342,-0.17394759198757
0,1.6,7.94736842105263,-0.912418940496155,-0.167955563958131
0,1.6,7.95037593984962,-0.913516081048985,-0.161962931637641
0,1.6,7.95338345864662,-0.914573431241905,-0.155969521461
0,1.6,7.95639097744361,-0.91559099602813,-0.149975241573643
0,1.6,7.9593984962406,-0.916568787033434,-0.143980063228663
0,1.6,7.96240601503759,-0.917506821526003,-0.137984007392596
0,1.6,7.96541353383459,-0.918405121653872,-0.131987134638352
0,1.6,7.96842105263158,-0.919263713318332,-0.125989535140062
0,1.6,7.97142857142857,-0.920082626241193,-0.119991325082629
0,1.6,7.97443609022556,-0.920861893329042,-0.113992640808153
0,1.6,7.97744360902256,-0.921601550067447,-0.107993633954026
0,1.6,7.98045112781955,-0.922301634964022,-0.101994471204517
0,1.6,7.98345864661654,-0.922962188602105,-0.0959953290314943
0,1.6,7.98646616541353,-0.923583254144522,-0.0899963942693787
0,1.6,7.98947368421053,-0.924164876482281,-0.0839978599707392
0,1.6,7.99248120300752,-0.924707102849748,-0.0779999267161928
0,1.6,7.99548872180451,-0.925209982187862,-0.072002799647139
0,1.6,7.9984962406015,-0.925673565331756,-0.0660066885432019
0,1.6,8.0015037593985,-0.92609790476764,-0.0600118064871921
0,1.6,8.00451127819549,-0.926483055043176,-0.0540183707513499
0,1.6,8.00751879699248,-0.92682907183457,-0.0480265995038849
0,1.6,8.01052631578947,-0.927136012918171,-0.0420367145203849
0,1.6,8.01353383458647,-0.927403937172993,-0.0360489379132453
0,1.6,8.01654135338346,-0.92763290558105,-0.0300634948483148
0,1.6,8.01954887218045,-0.927822980036042,-0.0240806099045277
0,1.6,8.02255639097744,-0.927974224355637,-0.0181005098416443
0,1.6,8.02556390977444,-0.92808670353719,-0.0121234213303499
0,1.6,8.02857142857143,-0.928160484226326,-0.00614957215562062
0,1.6,8.03157894736842,-0.92819563436168,-0.000179190121194606
0,1.6,8.03458646616541,-0.928192223296652,0.00578749667625994
0,1.6,8.03759398496241,-0.928150321697122,0.0117502601971735
0,1.6,8.0406015037594,-0.928070001382844,0.0177088728975747
0,1.6,8.04360902255639,-0.927951336386785,0.0236631051990522
0,1.6,8.04661654135338,-0.9277944010124,0.0296127302921313
0,1.6,8.04962406015038,-0.927599271500132,0.0355575201095198
0,1.6,8.05263157894737,-0.927366025172902,0.0414972474327406
0,1.6,8.05563909774436,-0.927094740737409,0.0474316852024726
0,1.6,8.05864661654135,-0.926785498077497,0.053360606998857
0,1.6,8.06165413533835,-0.926438378307166,0.059283786969886
0,1.6,8.06466165413534,-0.926053464066547,0.0652009991925162
0,1.6,8.06766917293233,-0.925630838932158,0.0711120189563057
0,1.6,8.07067669172932,-0.925170587878192,0.0770166218034019
0,1.6,8.07368421052632,-0.924672797111584,0.0829145838876298
0,1.6,8.07669172932331,-0.924137553884139,0.0888056823551572
0,1.6,8.0796992481203,-0.923564946904148,0.0946896945233684
0,1.6,8.08270676691729,-0.922955065956657,0.100566398668479
0,1.6,8.08571428571429,-0.922308001795054,0.106435574196389
0,1.6,8.08872180451128,-0.921623846702745,0.112297000587123
0,1.6,8.09172932330827,-0.920902693945778,0.118150458433023
0,1.6,8.09473684210526,-0.920144637819988,0.123995729360193
0,1.6,8.09774436090226,-0.919349774128335,0.129832595122847
0,1.6,8.10075187969925,-0.918518199544983,0.13566083879874
0,1.6,8.10375939849624,-0.917650011820589,0.14148024438741
0,1.6,8.10676691729323,-0.916745309980168,0.147290596455096
0,1.6,8.10977443609023,-0.915804194140797,0.153091680473374
0,1.6,8.11278195488722,-0.914826765443236,0.158883282921457
0,1.6,8.11578947368421,-0.913813126190731,0.164665191050601
0,1.6,8.1187969924812,-0.912763379801004,0.170437192949423
0,1.6,8.1218045112782,-0.911677630601392,0.176199077900523
0,1.6,8.12481203007519,-0.910555984320295,0.181950635553194
0,1.6,8.12781954887218,-0.909398547051563,0.187691657584931
0,1.6,8.13082706766917,-0.908205427118103,0.193421934760534
0,1.6,8.13383458646616,-0.906976732689261,0.19914126065174
0,1.6,8.13684210526316,-0.905712573478211,0.20484942897244
0,1.6,8.13984962406015,-0.904413060376179,0.210546234176144
0,1.6,8.14285714285714,-0.903078305214862,0.21623147180492
0,1.6,8.14586466165414,-0.901708420449461,0.22190493892091
0,1.6,8.14887218045113,-0.900303520221161,0.227566432580189
0,1.6,8.15187969924812,-0.898863719062752,0.233215751678686
0,1.6,8.15488721804511,-0.897389132579238,0.238852695973811
0,1.6,8.1578947368421,-0.895879877666129,0.244477065766519
0,1.6,8.1609022556391,-0.894336072107517,0.250088662489074
0,1.6,8.16390977443609,-0.892757834405785,0.255687288892153
0,1.6,8.16691729323308,-0.891145284368289,0.261272748271529
0,1.6,8.16992481203008,-0.889498542239933,0.266844845604012
0,1.6,8.17293233082707,-0.887817729598856,0.272403386346246
0,1.6,8.17593984962406,-0.886102969091031,0.277948176822637
0,1.6,8.17894736842105,-0.884354383936204,0.283479024813826
0,1.6,8.18195488721805,-0.882572098593884,0.28899573873658
0,1.6,8.18496240601504,-0.880756237874559,0.294498128704556
0,1.6,8.18796992481203,-0.878906927895273,0.299986005376135
0,1.6,8.19097744360902,-0.877024295998593,0.305459180042935
0,1.6,8.19398496240601,-0.875108469740774,0.310917465849341
0,1.6,8.19699248120301,-0.873159577919752,0.316360676541802
0,1.6,8.2,-0.871177750118675,0.321788627017807
0,1.6,8.20300751879699,-0.869163116790448,0.327201133217664
0,1.6,8.20601503759398,-0.867115809352405,0.332598012002852
0,1.6,8.20902255639098,-0.865035959802204,0.337979081595811
0,1.6,8.21203007518797,-0.862923701119238,0.343344161113857
0,1.6,8.21503759398496,-0.860779167326728,0.34869307050833
0,1.6,8.21804511278195,-0.858602493030735,0.354025631054827
0,1.6,8.22105263157895,-0.856393813581637,0.359341665179557
0,1.6,8.22406015037594,-0.85415326530155,0.364640996191131
0,1.6,8.22706766917293,-0.85188098538797,0.369923448408567
0,1.6,8.23007518796993,-0.849577111517925,0.37518884753821
0,1.6,8.23308270676692,-0.847241782569149,0.380437019948562
0,1.6,8.23609022556391,-0.844875137528115,0.385667793751335
0,1.6,8.2390977443609,-0.842477317351873,0.390880996958426
0,1.6,8.2421052631579,-0.840048462386667,0.396076460014183
0,1.6,8.24511278195489,-0.837588714229857,0.40125401395026
0,1.6,8.24812030075188,-0.835098215917458,0.406413490243272
0,1.6,8.25112781954887,-0.832577110282596,0.411554722346679
0,1.6,8.25413533834586,-0.830025541573791,0.416677544174103
0,1.6,8.25714285714286,-0.827443654013814,0.42178179141952
0,1.6,8.26015037593985,-0.82483159343922,0.426867300057681
0,1.6,8.26315789473684,-0.822189505583963,0.431933907893535
0,1.6,8.26616541353383,-0.819517537360627,0.436981453406936
0,1.6,8.26917293233083,-0.816815836438893,0.44200977613044
0,1.6,8.27218045112782,-0.814084550840416,0.447018716987238
0,1.6,8.27518796992481,-0.811323829372262,0.452008117911281
0,1.6,8.2781954887218,-0.80853382158835,0.456977821885345
0,1.6,8.2812030075188,-0.805714677647925,0.461927673041541
0,1.6,8.28421052631579,-0.802866548893492,0.46685751620536
0,1.6,8.28721804511278,-0.79998958636201,0.471767198087031
0,1.6,8.29022556390978,-0.797083942159304,0.476656566153106
0,1.6,8.29323308270677,-0.794149769465679,0.481525468645252
0,1.6,8.29624060150376,-0.791187221170185,0.486373755640583
0,1.6,8.29924812030075,-0.788196452053819,0.491201277348325
0,1.6,8.30225563909774,-0.785177616094936,0.496007886176133
0,1.6,8.30526315789474,-0.782130868827854,0.500793434932161
0,1.6,8.30827067669173,-0.779056366252056,0.505557777645539
0,1.6,8.31127819548872,-0.77595426468325,0.510300769668614
0,1.6,8.31428571428571,-0.772824721162365,0.515022267372581
0,1.6,8.31729323308271,-0.769667893539063,0.519722128088848
0,1.6,8.3203007518797,-0.766483939996937,0.524400210438731
0,1.6,8.32330827067669,-0.763273018929583,0.529056374407303
0,1.6,8.32631578947368,-0.760035290129864,0.5336904805317
0,1.6,8.32932330827068,-0.756770913282232,0.538302390916385
0,1.6,8.33233082706767,-0.753480048884347,0.542891968617274
0,1.6,8.33533834586466,-0.750162857914274,0.547459077844826
0,1.6,8.33834586466165,-0.746819501533972,0.552003584162258
0,1.6,8.34135338345865,-0.743450142395716,0.556525353640633
0,1.6,8.34436090225564,-0.740054942558303,0.561024254187575
0,1.6,8.34736842105263,-0.736634065383255,0.565500154331459
0,1.6,8.35037593984962,-0.733187674050785,0.569952924159775
0,1.6,8.35338345864662,-0.729715932897524,0.574382434474274
0,1.6,8.35639097744361,-0.726219006395666,0.578788557428081
0,1.6,8.3593984962406,-0.722697059673342,0.583171166201945
0,1.6,8.36240601503759,-0.719150258247638,0.587530135154731
0,1.6,8.36541353383459,-0.715578767553029,0.591865340085518
0,1.6,8.36842105263158,-0.711982754610386,0.596176657285539
0,1.6,8.37142857142857,-0.708362386205985,0.600463964568174
0,1.6,8.37443609022556,-0.704717829532877,0.604727140903675
0,1.6,8.37744360902256,-0.701049252198789,0.608966066394371
0,1.6,8.38045112781955,-0.697356822819926,0.613180621974332
0,1.6,8.38345864661654,-0.693640709785946,0.617370690053884
0,1.6,8.38646616541353,-0.68990108219227,0.621536154027095
0,1.6,8.38947368421053,-0.68613810921537,0.625676898578952
0,1.6,8.39248120300752,-0.682351961196879,0.629792809153742
0,1.6,8.39548872180451,-0.67854280806165,0.633883772729355
0,1.6,8.3984962406015,-0.674710820693197,0.637949677138347
0,1.6,8.4015037593985,-0.670856170149847,0.641990411450839
0,1.6,8.40451127819549,-0.666979027643332,0.646005865969032
0,1.6,8.40751879699248,-0.663079565326855,0.649995931867517
0,1.6,8.41052631578947,-0.659157954865703,0.653960501835814
0,1.6,8.41353383458646,-0.65521436945196,0.657899469174189
0,1.6,8.41654135338346,-0.651248981243698,0.661812728929241
0,1.6,8.41954887218045,-0.647261964248763,0.665700176613077
0,1.6,8.42255639097744,-0.643253491130064,0.669561709601424
0,1.6,8.42556390977444,-0.639223736404753,0.673397225745176
0,1.6,8.42857142857143,-0.635172874509464,0.677206624203105
0,1.6,8.43157894736842,-0.631101079239745,0.680989805655538
0,1.6,8.43458646616541,-0.627008525998464,0.684746671384452
0,1.6,8.43759398496241,-0.622895390242101,0.688477123906311
0,1.6,8.4406015037594,-0.618761846580643,0.692181067312365
0,1.6,8.44360902255639,-0.614608071639151,0.695858406152627
0,1.6,8.44661654135338,-0.610434240928478,0.699509046643665
0,1.6,8.44962406015038,-0.606240531238264,0.703132895752091
0,1.6,8.45263157894737,-0.602027118657265,0.706729861923154
0,1.6,8.45563909774436,-0.597794180687513,0.710299854324022
0,1.6,8.45864661654135,-0.593541893758392,0.713842783705868
0,1.6,8.46165413533835,-0.589270435899311,0.717358561482266
0,1.6,8.46466165413534,-0.584979984458691,0.720847100509086
0,1.6,8.46766917293233,-0.580670717468849,0.724308314615469
0,1.6,8.47067669172932,-0.576342813193696,0.727742118751792
0,1.6,8.47368421052632,-0.571996449769238,0.731148429106714
0,1.6,8.47669172932331,-0.567631805738741,0.734527162923587
0,1.6,8.4796992481203,-0.563249060092577,0.737878238501889
0,1.6,8.48270676691729,-0.558848391741717,0.741201575339783
0,1.6,8.48571428571429,-0.554429980041356,0.744497093985318
0,1.6,8.48872180451128,-0.549994004572288,0.747764716098133
0,1.6,8.49172932330827,-0.545540644429016,0.751004364638544
0,1.6,8.49473684210526,-0.541070080099959,0.754215963351121
0,1.6,8.49774436090226,-0.53658249105597,0.757399437416991
0,1.6,8.50075187969925,-0.532078057622376,0.76055471294675
0,1.6,8.50375939849624,-0.527556960486416,0.763681717116532
0,1.6,8.50676691729323,-0.5230193797675,0.766780378395068
0,1.6,8.50977443609023,-0.518465495980152,0.769850626296402
0,1.6,8.51278195488722,-0.513895490399536,0.772892391298883
0,1.6,8.51578947368421,-0.50930954390453,0.775905605115973
0,1.6,8.5187969924812,-0.504707837262036,0.778890200622725
0,1.6,8.5218045112782,-0.500090552137618,0.781846111624427
0,1.6,8.52481203007519,-0.495457869466401,0.784773273215333
0,1.6,8.52781954887218,-0.490809970857995,0.787671621474256
0,1.6,8.53082706766917,-0.486147038240254,0.790541093540392
0,1.6,8.53383458646617,-0.481469253129172,0.793381627758871
0,1.6,8.53684210526316,-0.476776797119804,0.796193163567547
0,1.6,8.53984962406015,-0.472069852515513,0.798975641395925
0,1.6,8.54285714285714,-0.467348600931759,0.801729002900844
0,1.6,8.54586466165413,-0.462613224717015,0.804453190723659
0,1.6,8.54887218045113,-0.457863905955592,0.80714814865428
0,1.6,8.55187969924812,-0.453100826754888,0.809813821579188
0,1.6,8.55488721804511,-0.44832416988489,0.812450155386004
0,1.6,8.55789473684211,-0.443534117103064,0.81505709720523
0,1.6,8.5609022556391,-0.438730851303689,0.817634595101796
0,1.6,8.56390977443609,-0.433914554606675,0.820182598333121
0,1.6,8.56691729323308,-0.429085409829707,0.82270105715875
0,1.6,8.56992481203008,-0.424243599743601,0.825189922932364
0,1.6,8.57293233082707,-0.419389306336584,0.827649148176359
0,1.6,8.57593984962406,-0.414522712761579,0.830078686369788
0,1.6,8.57894736842105,-0.409644001486998,0.832478492138578
0,1.6,8.58195488721804,-0.404753355146185,0.834848521170579
0,1.6,8.58496240601504,-0.399850956445882,0.837188730218076
0,1.6,8.58796992481203,-0.394936988463958,0.839499077079411
0,1.6,8.59097744360902,-0.390011633050321,0.841779520710516
0,1.6,8.59398496240602,-0.38507507342246,0.844030021034707
0,1.6,8.59699248120301,-0.380127492893376,0.846250539049543
0,1.6,8.6,-0.375169072757956,0.848441036919618
0,1.65,7.4,-0.0911880081379929,-0.914672199990636
0,1.65,7.40300751879699,-0.098236986701018,-0.91405358591491
0,1.65,7.40601503759398,-0.105273668754417,-0.913380588371414
0,1.65,7.40902255639098,-0.112297675508142,-0.912653424912772
0,1.65,7.41203007518797,-0.119308631084532,-0.911872314757042
0,1.65,7.41503759398496,-0.126306162602101,-0.911037478710675
0,1.65,7.41804511278195,-0.13328990069526,-0.910149138817769
0,1.65,7.42105263157895,-0.140259477502774,-0.909207519532297
0,1.65,7.42406015037594,-0.147214529342615,-0.90821284608752
0,1.65,7.42706766917293,-0.154154695573254,-0.90716534512508
0,1.65,7.43007518796992,-0.161079617565488,-0.906065245312745
0,1.65,7.43308270676692,-0.16798894044912,-0.904912776218268
0,1.65,7.43609022556391,-0.1748823118803,-0.903708169048907
0,1.65,7.4390977443609,-0.181759382279089,-0.902451656477182
0,1.65,7.4421052631579,-0.188619805559333,-0.901143472115704
0,1.65,7.44511278195489,-0.195463238035193,-0.899783851208417
0,1.65,7.44812030075188,-0.202289339140453,-0.898373030117096
0,1.65,7.45112781954887,-0.209097770984539,-0.896911246591768
0,1.65,7.45413533834586,-0.215888199118991,-0.895398739185796
0,1.65,7.45714285714286,-0.222660291444082,-0.893835748001607
0,1.65,7.46015037593985,-0.229413719011096,-0.892222514077395
0,1.65,7.46315789473684,-0.236148155303422,-0.890559279885675
0,1.65,7.46616541353383,-0.242863277394711,-0.888846288422835
0,1.65,7.46917293233083,-0.249558764829801,-0.887083784009376
0,1.65,7.47218045112782,-0.256234300068577,-0.885272011919555
0,1.65,7.47518796992481,-0.262889568060808,-0.883411218683848
0,1.65,7.4781954887218,-0.269524257674822,-0.881501650896277
0,1.65,7.4812030075188,-0.276138059253314,-0.879543557149752
0,1.65,7.48421052631579,-0.282730666992103,-0.877537186060891
0,1.65,7.48721804511278,-0.289301777650771,-0.875482787278222
0,1.65,7.49022556390977,-0.295851090695516,-0.873380611328718
0,1.65,7.49323308270677,-0.30237830837565,-0.871230909515146
0,1.65,7.49624060150376,-0.308883136131241,-0.869033933509111
0,1.65,7.49924812030075,-0.315365281722846,-0.86678993607376
0,1.65,7.50225563909774,-0.321824456413639,-0.864499169957831
0,1.65,7.50526315789474,-0.328260373699485,-0.862161888991616
0,1.65,7.50827067669173,-0.334672750002744,-0.85977834741951
0,1.65,7.51127819548872,-0.341061304827997,-0.857348799688384
0,1.65,7.51428571428571,-0.347425760203693,-0.854873500924595
0,1.65,7.51729323308271,-0.353765841274426,-0.852352706311475
0,1.65,7.5203007518797,-0.360081275595308,-0.849786671724148
0,1.65,7.52330827067669,-0.366371793814499,-0.847175652997096
